OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,FireplacesTotal,AssociationFeeFrequency,AboveGradeFinishedArea,ListingKeyNumeric,MLSAreaMajor,TaxAnnualAmount,CountyOrParish,PropertyType,MlsStatus,ElementarySchool,ListAgentFirstName,AttachedGarageYN,ParkingTotal,BuilderName,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,DaysOnMarket,StreetNumberNumeric,LivingArea,ListingId,BathroomsTotalInteger,City,TaxYear,BuildingAreaTotal,BedroomsTotal,ContractStatusChangeDate,Longitude,ElementarySchoolDistrict,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,BelowGradeFinishedArea,BusinessType,Latitude,ListPrice,StateOrProvince,CoveredSpaces,MiddleOrJuniorSchool,FireplaceYN,Stories,HighSchool,Levels,ListAgentLastName,CloseDate,LotSizeDimensions,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,BuyerOfficeName,AssociationFee,LotSizeSquareFeet,MiddleOrJuniorSchoolDistrict,UnparsedAddress
6500000.0,1156529963,,,Adela,Tavira,33.648825,-117.896345,2398 Redlands Drive,Residential,4288.0,6500000.0,0,First Team Real Estate,,,Adela Tavira,,,,,,,,,1156529963,N7 - West Bay - Santa Ana Heights,,Orange,Residential,Active,Kaiser,Adela,True,5.0,,SingleFamilyResidence,0.1882,Upper Newport Bay (UBNB),,2024,0,2398,4288.0,OC26070303,6,Newport Beach,,,5,2026-02-26,-117.896345,,,,2026-02-26,,,33.648825,6500000.0,CA,,Ensign,True,2,Newport Harbor,Two,Tavira,,8200,8200.0,3,True,3.0,Newport Mesa Unified,92660,,0.0,8200.0,,2398 Redlands Drive
900000.0,1156526081,,,Laura,Coffey,34.394942,-118.474146,19346 Santa Maria,Residential,2291.0,900000.0,0,Real Broker,,"Real Brokerage Technologies, Inc.",Laura Coffey,Catherine,Watkinson,,,,,Monthly,,1156526081,NEW4 - Newhall 4,,Los Angeles,Residential,ComingSoon,,Laura,True,4.0,,SingleFamilyResidence,0.1865,Montecito (MNTO),,1994,0,19346,2291.0,SR26070472,3,Newhall,,,4,2026-04-10,-118.474146,,,,2026-02-21,,,34.394942,900000.0,CA,,,True,2,,Two,Coffey,,,8123.0,1,False,2.0,William S. Hart Union,91321,,250.0,8123.0,,19346 Santa Maria
5300.0,1156514604,,,Katrina,Lien,33.71184,-118.019109,17421 Lido Lane,ResidentialLease,2106.0,5300.0,0,Compass,,,Katrina Lien,,,,,,,,,1156514604,15 - West Huntington Beach,,Orange,ResidentialLease,ComingSoon,Golden View,Katrina,True,2.0,,SingleFamilyResidence,0.1377,Sol Vista (Slater/Edwards) (SVSE),,1966,0,17421,2106.0,OC26053778,2,Huntington Beach,,,4,2026-04-05,-118.019109,,,,2026-02-17,,,33.71184,5300.0,CA,,Marine View,True,,Ocean View,ThreeOrMore,Lien,,,6000.0,0,False,2.0,Huntington Beach Union High,92647,,0.0,6000.0,,17421 Lido Lane
1119000.0,1156510378,2026-04-01,1100000.0,Gus,Guzman,32.622718,-117.090489,702 4 Oaklawn Avenue,ResidentialIncome,,1119000.0,0,CA-RES,Coldwell Banker West,,Gus Guzman,,,801006,Martina,Diaz,,,,1156510378,91910 - Chula Vista,,San Diego,ResidentialIncome,Closed,,Gus,,2.0,,Duplex,0.1297,,PacificSouthwest,1957,0,702,,PTP2602444,0,Chula Vista,,1550.0,,2026-04-01,-117.090489,,,2026-02-17,2026-02-11,,,32.622718,1119000.0,CA,,,False,,,,Guzman,2026-04-01,,5650.0,,,2.0,,91910,Coldwell Banker West,0.0,5650.0,,702 4 Oaklawn Avenue
715000.0,1156508066,2026-03-31,715000.0,Bill,Ruane,33.929425,-118.416724,900 Cedar 210,Residential,1177.0,715000.0,0,Estate Properties,Estate Properties,,Bill Ruane,,,SRUANWIL,Bill,Ruane,,Monthly,,1156508066,141 - El Segundo,,Los Angeles,Residential,Closed,,Bill,True,2.0,,Condominium,0.8521,,SouthBay,1978,0,900,1177.0,SB26069562,1,El Segundo,,,2,2026-03-31,-118.416724,,,2026-02-09,2026-02-05,,,33.929425,715000.0,CA,,,True,1,,One,Ruane,2026-03-31,,37116.0,2,False,2.0,El Segundo Unified,90245,Estate Properties,600.0,37116.0,,900 Cedar 210
7000000.0,1156502187,2026-03-30,7000000.0,Jody,Clegg,33.717571,-118.062011,16672 Somerset Lane,Residential,4894.0,7000000.0,0,Compass,Splash Real Estate,,Jody Clegg,,,OCGRIFKIM,Kimberly,Griffith,,,,1156502187,17 - Northwest Huntington Beach,,Orange,Residential,Closed,,Jody,True,3.0,,SingleFamilyResidence,0.1607,Gilbert Island (HGIL),OrangeCounty,1972,0,16672,4894.0,OC26068906,4,Huntington Beach,,,4,2026-03-30,-118.062011,,Keith,2026-02-28,2026-02-17,,,33.717571,7000000.0,CA,,,True,2,,Two,Clegg,2026-03-30,,7000.0,0,False,3.0,Huntington Beach Union High,92649,Splash Real Estate,0.0,7000.0,,16672 Somerset Lane
595000.0,1156501420,2026-03-27,595000.0,SCOTT,GEE,34.125786,-117.530546,7065 Marigold Court,Residential,949.0,595000.0,0,REALTY MASTERS & ASSOCIATES,REALTY MASTERS & ASSOCIATES,,SCOTT GEE,,,IVWILSGRE,GREGORY,WILSON,,,,1156501420,688 - Rancho Cucamonga,,San Bernardino,Residential,Closed,Windrows,SCOTT,True,2.0,,SingleFamilyResidence,0.0803,,InlandValleys,1984,0,7065,949.0,IV26069478,2,Rancho Cucamonga,,,3,2026-03-27,-117.530546,,,2026-03-02,2026-02-20,,,34.125786,595000.0,CA,,Etiwanda,False,1,Rancho Cucamonga,One,GEE,2026-03-27,,3500.0,3,False,2.0,Chaffey Joint Union High,91739,REALTY MASTERS & ASSOCIATES,0.0,3500.0,,7065 Marigold Court
1450000.0,1156498573,,,Grace,Miranda,34.14108,-118.260394,357 Vine Street,Residential,2010.0,1450000.0,0,Keller Williams Realty World Media Center,,,Grace Miranda,,,,,,,,,1156498573,628 - Glendale-South of 134 Fwy,,Los Angeles,Residential,Active,,Grace,True,3.0,,Duplex,0.1437,,,1921,0,357,2010.0,BB26069109,3,Glendale,,,3,2026-02-11,-118.260394,,,,2026-02-11,,,34.14108,1450000.0,CA,,,False,2,,Two,Miranda,,,6258.0,1,False,3.0,Glendale Unified,91204,,0.0,6258.0,,357 Vine Street
2199888.0,1156498166,,,Martha,Haecherl,33.908148,-117.864165,3023 Limewood Court,Residential,3654.0,2199888.0,0,Keller Williams Realty,,,Martha Haecherl,,,,,,,Monthly,,1156498166,83 - Fullerton,,Orange,Residential,ComingSoon,Golden,Martha,True,7.0,Standard Pacific,SingleFamilyResidence,0.2347,Parkhurst Gallery (PRKG),,2001,0,3023,3654.0,OC26070035,3,Fullerton,,,4,2026-04-09,-117.864165,,,,2026-02-17,,,33.908148,2199888.0,CA,,Tuffree,True,2,El Dorado,Two,Haecherl,,,10223.0,1,False,3.0,Placentia-Yorba Linda Unified,92835,,346.0,10223.0,,3023 Limewood Court
1300000.0,1156495523,,,Mike,Chou,34.106584,-118.063318,9511 Las Tunas,CommercialSale,,1300000.0,1,K.W. EXECUTIVE,,,Mike Chou,,,,,,,,,1156495523,661 - Temple City,,Los Angeles,CommercialSale,Active,,Mike,,,,Business,0.1108,,,1938,1,9511,,CV26053314,,Temple City,,4825.0,,2026-02-25,-118.063318,,,,2026-02-25,,,34.106584,1300000.0,CA,,,,,,,Chou,,,4825.0,,,,,91780,,,4825.0,,9511 Las Tunas
1925000.0,1156494957,,,Margaret,Van Herk,33.675282,-117.980216,8482 Deepview Drive,Residential,2273.0,1925000.0,1,Seven Gables Real Estate,,Seven Gables Real Estate,Margaret Van Herk,Andrew,Van Herk,,,,,,,1156494957,14 - South Huntington Beach,,Orange,Residential,Active,Newland,Margaret,True,2.5,Landmark,SingleFamilyResidence,0.1511,Landmark (LAND),,1977,1,8482,2273.0,OC26065745,3,Huntington Beach,,,4,2026-02-26,-117.980216,,,,2026-02-26,,,33.675282,1925000.0,CA,,Talbert,True,2,Huntington Beach,Two,Van Herk,,70X93,6580.0,1,False,2.5,Huntington Beach Union High,92646,,0.0,6580.0,,8482 Deepview Drive
999000.0,1156494146,,,Michelle,Beamish,33.812794,-117.97493,2661 W Chanticleer Road,Residential,1584.0,999000.0,1,Berkshire Hathaway HomeService,,,Michelle Beamish,,,,,,,,,1156494146,79 - Anaheim West of Harbor,,Orange,Residential,Active,,Michelle,True,2.0,,SingleFamilyResidence,0.1873,none,,1956,1,2661,1584.0,OC26068969,3,Anaheim,,,3,2026-02-16,-117.97493,,,,2026-02-16,,,33.812794,999000.0,CA,,,True,1,,One,Beamish,,,8160.0,3,False,2.0,Anaheim Union High,92804,,0.0,8160.0,,2661 W Chanticleer Road
1100000.0,1156489603,,,Sandra,Carrillo,33.779752,-118.268079,515 W Anaheim,ResidentialIncome,,1100000.0,1,Realty One Group Homelink,,,Sandra Carrillo,,,,,,,,,1156489603,195 - West Wilmington,,Los Angeles,ResidentialIncome,Active,,Sandra,,2.0,,SingleFamilyResidence,0.1724,,,1923,1,515,,PW26070102,,Wilmington,,2790.0,,2026-02-26,-118.268079,,,,2026-02-26,,,33.779752,1100000.0,CA,,,,1,,One,Carrillo,,,7508.0,,False,0.0,,90744,,,7508.0,,515 W Anaheim
2050000.0,1156488502,,,Ilona,Lifschultz,33.082815,-117.290097,1748 Gascony Road,Residential,2598.0,2050000.0,1,First Team Real Estate,,First Team Real Estate,Ilona Lifschultz,Annie,Catalano,,,,,Monthly,,1156488502,92024 - Encinitas,,San Diego,Residential,Active,,Ilona,True,2.0,,SingleFamilyResidence,0.1002,,,1979,1,1748,2598.0,NDP2603098,3,Encinitas,,,3,2026-02-26,-117.290097,,,,2026-02-26,,,33.082815,2050000.0,CA,,,True,,,MultiSplit,Lifschultz,,,4363.0,0,,2.0,San Dieguito Union,92024,,450.0,4363.0,,1748 Gascony Road
3105000.0,1156482800,,,Karim,Amin,33.696426,-117.723554,103 Praire Rose,Residential,3428.0,3105000.0,1,WERE Real Estate,,,Karim Amin,,,,,,,Monthly,,1156482800,GP - Great Park,,Orange,Residential,Active,,Karim,True,3.0,,SingleFamilyResidence,0.1533,HARMONY (PPHAR),,2014,1,103,3428.0,PW26070065,5,Irvine,,,4,2026-02-09,-117.723554,,,,2026-02-09,,,33.696426,3105000.0,CA,,,True,2,,Two,Amin,,,6678.0,2,False,3.0,Irvine Unified,92618,,195.0,6678.0,,103 Praire Rose
900000.0,1156462619,,,Patricia,Villanueva,33.489659,-117.243691,44310 Calle Mateo,Residential,2637.0,900000.0,0,eXp Realty of Southern CA,,,Patricia Villanueva,,,,,,,,,1156462619,SRCAR - Southwest Riverside County,,Riverside,Residential,Pending,,Patricia,True,2.0,,SingleFamilyResidence,8.48,,,1980,0,44310,2637.0,NDP2603083,2,Temecula,,,3,2026-03-10,-117.243691,,,2026-03-10,2026-02-24,,,33.489659,900000.0,CA,,,True,2,,Two,Villanueva,,,8.48,3,,2.0,Murrieta,92590,,0.0,369388.8,,44310 Calle Mateo
2300.0,1156459817,,,Gil,Herbert,32.795515,-116.979768,1280 W Main Street,ResidentialLease,880.0,2300.0,0,CA-RES,,,Gil Herbert,,,,,,,,,1156459817,92020 - El Cajon,,San Diego,ResidentialLease,Active,,Gil,,0.0,,Condominium,1.95,,,1995,0,1280,880.0,PTP2602414,2,El Cajon,,,2,2026-02-28,-116.979768,,,,2026-02-28,,,32.795515,2300.0,CA,,,False,2,,Two,Herbert,,,1.95,2,,0.0,Other,92020,,,84942.0,,1280 W Main Street
2975000.0,1156457262,,,Tom,Dinoto,32.790405,-117.239793,3905 Haines,ResidentialIncome,,2975000.0,2,Coldwell Banker West,,,Tom Dinoto,,,,,,,,,1156457262,92109 - Pacific Beach,,San Diego,ResidentialIncome,Active,,Tom,,2.0,,Triplex,0.0628,,,2026,2,3905,,NDP2603076,0,San Diego,,1967.0,,2026-02-18,-117.239793,,,,2026-02-18,,,32.790405,2975000.0,CA,,,False,,,,Dinoto,,,2736.0,,True,0.0,,92109,,0.0,2736.0,,3905 Haines
2295000.0,1156456998,,,Lindsey,Harn,35.105496,-120.566694,272 Candice Court,Residential,4219.0,2295000.0,1,Christie's International Real Estate Sereno,,,Lindsey Harn,,,,,,,Monthly,,1156456998,AG-West of Hwy 101,,San Luis Obispo,Residential,Active,,Lindsey,True,3.0,,SingleFamilyResidence,2.5,,,1990,1,272,4219.0,SC26042932,3,Arroyo Grande,,,4,2026-02-26,-120.566694,,,,2026-02-26,,,35.105496,2295000.0,CA,,,True,1,,One,Harn,,,2.5,4,False,3.0,Lucia Mar Unified,93420,,210.0,108900.0,,272 Candice Court
899000.0,1156455074,,,Shatana,Bacon,34.01963,-118.359536,5222 Village,Residential,1583.0,899000.0,1,Infinity Realty & Loans,,,Shatana Bacon,,,,,,,Monthly,,1156455074,C28 - Culver City,,Los Angeles,Residential,ActiveUnderContract,,Shatana,False,1.0,,Condominium,12.1573,,,1942,1,5222,1583.0,DW26069829,2,Los Angeles,,,3,2026-03-26,-118.359536,,,2026-03-26,2026-02-22,,,34.01963,899000.0,CA,,,True,2,,Two,Bacon,,,529574.0,1,False,1.0,Los Angeles Unified,90016,,1700.0,529574.0,,5222 Village
799000.0,1156440801,,,Caleb,Northcutt,32.82028826,-116.83058852,460 Rosalie Way,Residential,1852.0,799000.0,0,"eXp Realty of California, Inc.",,,Caleb Northcutt,,,,,,,,,1156440801,92019 - El Cajon,,San Diego,Residential,Active,,Caleb,True,5.0,,SingleFamilyResidence,,El Cajon,,2016,0,460,1852.0,260007548SD,3,El Cajon,,,2,2026-02-13,-116.83058852,,,,2026-02-13,,,32.82028826,799000.0,CA,,,False,2,,Two,Northcutt,,,,,False,2.0,,92019,,,,,460 Rosalie Way
6200.0,1156426179,,,Todd,Rous,33.746665,-116.382595,181 Camino Arroyo S,ResidentialLease,1821.0,6300.0,1,Compass,,,Todd Rous,,,,,,,Monthly,,1156426179,322 - North Palm Desert,,Riverside,ResidentialLease,Active,,Todd,True,6.0,,Condominium,0.07,Chaparral C.C.,,1980,1,181,1821.0,219145623DA,2,Palm Desert,,,3,2026-02-12,-116.382595,,,,2026-02-12,,,33.746665,6300.0,CA,,,True,,,,Rous,,,3049.0,,False,2.0,,92260,,1.0,3049.0,,181 Camino Arroyo S
775000.0,1156426047,,,Brian,Fry,33.675983,-117.633433,28503 Trento,Residential,1141.0,775000.0,0,Orange County Realty Services,,,Brian Fry,,,,,,,Monthly,,1156426047,PH - Portola Hills,,Orange,Residential,ComingSoon,Portola Hills,Brian,True,2.0,,Condominium,1.6173,Bella Palermo (BLPL),,1999,0,28503,1141.0,OC26052779,3,Lake Forest,,,3,2026-04-04,-117.633433,,,,2026-02-19,,,33.675983,775000.0,CA,,Serrano,True,2,Trabuco Hills,Two,Fry,,,70449.0,0,False,2.0,Saddleback Valley Unified,92679,,400.0,70449.0,,28503 Trento
540000.0,1156424824,,,CHRISTINA,PORTILLO,33.695339,-117.171001,28016 Panorama Hills,Residential,1734.0,540000.0,2,"CASTLE REALTORS, PC",,,CHRISTINA PORTILLO,,,,,,,Monthly,,1156424824,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,CHRISTINA,True,2.0,,SingleFamilyResidence,0.15,,,2003,2,28016,1734.0,IV26069522,2,Menifee,,,2,2026-02-24,-117.171001,,,,2026-02-24,,,33.695339,540000.0,CA,,,True,1,,One,PORTILLO,,,6534.0,1,False,2.0,Perris Union High,92584,,330.0,6534.0,,28016 Panorama Hills
2399900.0,1156423417,,,CAROLINE,LEE,33.904922,-117.86854,2966 Glenberry Court,Residential,3982.0,2399900.0,2,Real Brokerage Technologies,,Real Broker,CAROLINE LEE,Jacob,Choi,,,,,Monthly,,1156423417,83 - Fullerton,,Orange,Residential,Active,Golden,CAROLINE,True,3.0,,SingleFamilyResidence,0.1817,Parkhurst Gallery (PRKG),,2000,2,2966,3982.0,WS26033590,5,Fullerton,,,5,2026-02-11,-117.86854,,,,2026-02-11,,,33.904922,2399900.0,CA,,Tuffree,True,2,El Dorado,Two,LEE,,,7915.0,1,False,3.0,El Dorado Union,92835,,346.0,7915.0,,2966 Glenberry Court
1019000.0,1156423096,,,Kathy,Scruton,35.305928,-120.830614,2565 Bay Vista Lane,Residential,1772.0,1019000.0,2,Real Estate eBroker Inc.,,,Kathy Scruton,,,,,,,,,1156423096,OSOS - Los Osos,,San Luis Obispo,Residential,Active,,Kathy,True,4.0,,SingleFamilyResidence,0.1882,Bayview Heights (570),,1972,2,2565,1772.0,SC26069206,2,Los Osos,,,3,2026-02-03,-120.830614,,,,2026-02-03,,,35.305928,1019000.0,CA,,,False,1,,One,Scruton,,,8200.0,3,False,2.0,San Luis Coastal Unified,93402,,0.0,8200.0,,2565 Bay Vista Lane
285000.0,1156423077,,,Melissa,Fort,33.599695,-117.715459,957 Calle Aragon O,Residential,1009.0,285000.0,0,Rainbow Realty,,,Melissa Fort,,,,,,,Monthly,,1156423077,LW - Laguna Woods,,Orange,Residential,Active,,Melissa,,1.0,,StockCooperative,0.023,Leisure World (LW),,1967,0,957,1009.0,OC26068961,2,Laguna Woods,,,2,2026-02-19,-117.715459,,,,2026-02-19,,,33.599695,285000.0,CA,,,False,1,,One,Fort,,,1000.0,2,False,0.0,Saddleback Valley Unified,92637,,826.78,1000.0,,957 Calle Aragon O
695950.0,1156422855,,,Kevin,Pike,34.16764,-118.403313,12380 Chandler Boulevard B,Residential,1608.0,695950.0,0,Coldwell Banker Exclusive,,,Kevin Pike,,,,,,,Monthly,,1156422855,VVL - Valley Village,,Los Angeles,Residential,ComingSoon,,Kevin,True,2.0,,Townhouse,1.7399,,,1974,0,12380,1608.0,SR26066505,3,Valley Village,,,2,2026-04-18,-118.403313,,,,2026-02-28,,,34.16764,695950.0,CA,,,True,,,ThreeOrMore,Pike,,,75788.0,0,False,2.0,Los Angeles Unified,91607,,729.63,75788.0,,12380 Chandler Boulevard B
414900.0,1156422819,,,Mollie,Beck,33.7705,-118.191789,1250 E East 3rd Street 7,Residential,741.0,414900.0,2,Coldwell Banker Realty,,Coldwell Banker Realty,Mollie Beck,Larry,Beck,,,,,Monthly,,1156422819,"4 - Downtown Area, Alamitos Beach",,Los Angeles,Residential,Active,,Mollie,True,1.0,,Condominium,,Alamitos Beach (AB),,1957,2,1250,741.0,PW26053559,1,Long Beach,,,1,2026-02-27,-118.191789,,,,2026-02-27,,,33.7705,414900.0,CA,,,False,1,,One,Beck,,,,1,False,1.0,Long Beach Unified,90802,,231.0,,,1250 E East 3rd Street 7
3150.0,1156422489,,,Rose,Rugama,33.167188,-117.302175,2861 Andover Avenue,ResidentialLease,1112.0,3150.0,0,Horizon Pacific Realty,,,Rose Rugama,,,,,,,,,1156422489,92010 - Carlsbad,,San Diego,ResidentialLease,Active,,Rose,False,2.0,,Condominium,5.0303,,,1985,0,2861,1112.0,PTP2602402,2,Carlsbad,,,2,2026-02-28,-117.302175,,,,2026-02-28,,,33.167188,3150.0,CA,,,True,1,,One,Rugama,,,219122.0,,,1.0,Carlsbad Unified,92010,,,219122.0,,2861 Andover Avenue
950000.0,1156421207,2026-03-30,907500.0,Brian,Hicks,35.519006,-120.699467,5400 Carrizo,Residential,1927.0,950000.0,0,Brian Hicks Real Estate Group,San Luis Bay Realty,,Brian Hicks,,,SC02169453,Kristina,Kidwell,,,,1156421207,ATSC - Atascadero,,San Luis Obispo,Residential,Closed,,Brian,False,3.0,,SingleFamilyResidence,0.58,Parcel Map Co-72-37,SanLuisObispoCoastal,1974,0,5400,1927.0,NS26069208,3,Atascadero,,,3,2026-03-30,-120.699467,,,2026-02-24,2026-02-23,,,35.519006,950000.0,CA,,,True,1,,One,Hicks,2026-03-30,,25265.0,3,False,3.0,Atascadero Unified,93422,San Luis Bay Realty,0.0,25265.0,,5400 Carrizo
749000.0,1156420496,,,Jason,Bergman,34.048987,-118.249349,400 S Broadway 1801,Residential,907.0,749000.0,2,The Agency,,,Jason Bergman,,,,,,,Monthly,,1156420496,C42 - Downtown L.A.,,Los Angeles,Residential,Active,,Jason,True,1.0,,Condominium,,,,2019,2,400,907.0,P1-26509,1,Los Angeles,,,1,2026-02-10,-118.249349,,,,2026-02-10,,,34.048987,749000.0,CA,,,False,1,,One,Bergman,,,,,,1.0,,90013,,941.0,,,400 S Broadway 1801
8900.0,1156420216,,,KELLY,BROCHU,33.5379,-117.777281,390 Saint Anns Drive,ResidentialLease,1968.0,8900.0,0,Pacific Sotheby’s International Realty,,,KELLY BROCHU,,,,,,,,,1156420216,LV - Laguna Village,,Orange,ResidentialLease,Active,,KELLY,True,4.0,,SingleFamilyResidence,0.0646,The Village (VIL),,1978,0,390,1968.0,LG26068819,3,Laguna Beach,,,3,2026-02-24,-117.777281,,,,2026-02-24,,,33.5379,8900.0,CA,,,True,,,MultiSplit,BROCHU,,"2,813 sqft",2812.0,1,False,2.0,Laguna Beach Unified,92651,,0.0,2812.0,,390 Saint Anns Drive
1650000.0,1156419172,2026-03-31,1650000.0,Eldon,Daetweiler,35.357632,-120.845331,300 Piney,Residential,2446.0,1650000.0,0,COASTHOUS,Premier Plus Real Estate Company,Premier Plus Real Estate Company,Eldon Daetweiler,Kirk,Psenner,SC01245756,Kirk,Psenner,,,,1156419172,MRBY - Morro Bay,,San Luis Obispo,Residential,Closed,,Eldon,True,2.0,,SingleFamilyResidence,0.502,Morro Heights (810),SanLuisObispoCoastal,1964,0,300,2446.0,SC26069064,2,Morro Bay,,,4,2026-03-31,-120.845331,,,2026-03-01,2026-02-26,,,35.357632,1650000.0,CA,,,True,2,,Two,Daetweiler,2026-03-31,,21865.0,1,False,2.0,San Luis Coastal Unified,93442,Premier Plus Real Estate Company,0.0,21865.0,,300 Piney
2100000.0,1156409355,,,Arlene,Beckwith,34.185696,-119.227024,4173 Caribbean Street,Residential,3451.0,2100000.0,0,KellerWilliamsWestVenturaCount,,KellerWilliamsWestVenturaCount,Arlene Beckwith,Garry,Eberhardt,,,,,Monthly,,1156409355,VC32 - Oxnard - Port Hueneme Beaches,,Ventura,Residential,ComingSoon,,Arlene,True,3.0,,SingleFamilyResidence,0.1373,Seabridge - 5266,,2006,0,4173,3451.0,V1-35498,3,Oxnard,,,4,2026-04-08,-119.227024,,,,2026-02-25,,,34.185696,2100000.0,CA,,,True,2,,Two,Beckwith,,,5979.0,1,,3.0,,93035,,256.0,5979.0,,4173 Caribbean Street
699000.0,1156385514,,,Tristen,Campanella,32.858529,-116.608401,25008 Manzantia Ln,Residential,1678.0,699000.0,0,Palisade Realty Inc.,,,Tristen Campanella,,,,,,,,,1156385514,91916 - Descanso,,San Diego,Residential,Active,,Tristen,False,9.0,,SingleFamilyResidence,0.5,,,1985,0,25008,1678.0,NDP2603018,2,Descanso,,,3,2026-02-12,-116.608401,,,,2026-02-12,,,32.858529,699000.0,CA,,,True,2,,Two,Campanella,,,0.5,0,,1.0,Mountain Empire Unified,91916,,0.0,21780.0,,25008 Manzantia Ln
2750.0,1156347798,,,Daryll,Clark,34.019887,-118.357837,5156 1/2 Village,ResidentialLease,982.0,2750.0,0,eXp Realty of California Inc,,,Daryll Clark,,,,,,,,,1156347798,C16 - Mid Los Angeles,,Los Angeles,ResidentialLease,ComingSoon,,Daryll,False,3.0,,Condominium,12.6773,,,1942,0,5156,982.0,SB26068734,1,Los Angeles,,,2,2026-04-04,-118.357837,,,,2026-02-01,,,34.019887,2750.0,CA,,,False,2,,Two,Clark,,,552223.0,2,False,1.0,Los Angeles Unified,90016,,,552223.0,,5156 1/2 Village
320000.0,1156346411,,,Luis,Correa,33.778897,-116.955969,319 Oakhurst Drive,Residential,864.0,320000.0,0,REAL BROKERAGE TECHNOLOGIES,,,Luis Correa,,,,,,,Monthly,,1156346411,SRCAR - Southwest Riverside County,,Riverside,Residential,Active,,Luis,True,3.0,,SingleFamilyResidence,0.08,,,1964,0,319,864.0,CV26066723,1,San Jacinto,,,2,2026-02-28,-116.955969,,,,2026-02-28,,,33.778897,320000.0,CA,,,False,1,,One,Correa,,,3485.0,2,False,1.0,San Jacinto Unified,92583,,40.0,3485.0,,319 Oakhurst Drive
2100000.0,1156339909,2026-04-01,2100000.0,Karla,Stagman,33.642389,-117.878287,306 Vista Trucha,Residential,2155.0,2100000.0,0,Compass,Compass,,Karla Stagman,,,U40029,Claire,Namdar,,Monthly,,1156339909,NV - East Bluff - Harbor View,,Orange,Residential,Closed,East Bluff,Karla,True,4.0,,SingleFamilyResidence,0.0512,Bluffs Original (BORI),Newport,1971,0,306,2155.0,OC26029768,3,Newport Beach,,,3,2026-04-01,-117.878287,,,2026-02-11,2026-02-02,,,33.642389,2100000.0,CA,,Corona Del Mar,True,2,Corona Del Mar,Two,Stagman,2026-04-01,,2231.0,0,False,2.0,Newport Mesa Unified,92660,Compass,375.0,2231.0,,306 Vista Trucha
729000.0,1156338964,,,HAILIN,YAN,34.15278,-117.437243,16746 Stags Leap,Residential,2152.0,729000.0,3,UNIVERSAL ELITE REALTY,,,HAILIN YAN,,,,,,,Monthly,,1156338964,264 - Fontana,,San Bernardino,Residential,Active,,HAILIN,True,2.0,,SingleFamilyResidence,0.0987,,,2021,3,16746,2152.0,WS26054962,3,Fontana,,,4,2026-02-27,-117.437243,,,,2026-02-27,,,34.15278,729000.0,CA,,,False,2,,Two,YAN,,,4300.0,1,False,2.0,Fontana Unified,92336,,167.0,4300.0,,16746 Stags Leap
1000000.0,1156332563,2026-03-26,1000000.0,Scott,Robeson,32.90331159,-117.09190585,11131 Negley,Residential,1384.0,1000000.0,0,Compass,Compass,Compass,Scott Robeson,Rick,Ramirez,818404,John,Selby,,,,1156332563,92131 - Scripps Miramar,,San Diego,Residential,Closed,,Scott,True,4.0,,SingleFamilyResidence,0.1492,Scripps Ranch,,1972,0,11131,1384.0,260007461SD,2,San Diego,,,3,2026-03-26,-117.09190585,,,2026-03-17,2026-02-18,,,32.90331159,1000000.0,CA,,,False,1,,One,Robeson,2026-03-26,,6500.0,,False,2.0,,92131,Compass,,6500.0,,11131 Negley
190000.0,1156324950,,,Mariana,Cusimano,33.829612,-118.059495,9080 Bloomfield 108,ManufacturedInPark,1322.0,190000.0,0,New Century Realtors,,,Mariana Cusimano,,,,,,,,,1156324950,80 - Cypress North of Katella,,Orange,ManufacturedInPark,Active,,Mariana,,0.0,,,30.4204,/,,2021,0,9080,1322.0,PW26067182,2,Cypress,,,3,2026-02-10,-118.059495,,,,2026-02-10,,,33.829612,190000.0,CA,,,,1,,One,Cusimano,,,1325112.0,,,0.0,Cypress School District,90630,,0.0,1325112.0,,9080 Bloomfield 108
485000.0,1156324274,,,JOHN,MARTINDALE,34.390642,-117.256467,7659 Arcadia Avenue,Residential,1550.0,485000.0,3,"GS STRATEGIES, INC.",,,JOHN MARTINDALE,,,,,,,,,1156324274,HSP - Hesperia,,San Bernardino,Residential,Active,,JOHN,True,2.0,,SingleFamilyResidence,0.4591,,,1983,3,7659,1550.0,IV26041081,2,Hesperia,,,3,2026-02-25,-117.256467,,,,2026-02-25,,,34.390642,485000.0,CA,,,True,1,,One,MARTINDALE,,,20000.0,3,False,2.0,Hesperia Unified,92345,,0.0,20000.0,,7659 Arcadia Avenue
